,id,rejs_number,stop_city_name,stop_address,stop_code,route_frequency,distance_direct,arrival_direct,departure_direct,time_diff_direct,arrival_return,departure_return,time_diff_return,stop_number,full_address,lat,lng,country,region,city
1016,PL580,1,Слов'янськ,"Центральна вулиця, 47",1414100000,Щоденно,241,20:40,20:50,0,3:00,3:10,0,7.0,"Слов'янськ, Центральна вулиця, 47",48.8462732,37.5933065,Ukraine,Donetska oblast,Slovyanska city council
1017,PL580,1,Ізюм,"вул. Паромна, 1",6310400000,Щоденно,290,21:50,22:00,0,1:50,1:55,0,8.0,"Ізюм, вул. Паромна, 1",49.2121445,37.2665006,Ukraine,Kharkiv Oblast,Izyumska city council
1018,PL580,1,Чугуїв,"вул. Харківська, 133",6312000000,Щоденно,378,23:40,23:45,0,0:05,0:10,0,9.0,"Чугуїв, вул. Харківська, 133",49.8384534,36.6871877,Ukraine,Kharkivska oblast,Chuhuivska city council
1019,PL580,1,Харків,"пр. Гагаріна, 22",6310100000,Щоденно,416,0:30,0:50,0,23:00,23:20,0,10.0,"Харків, пр. Гагаріна, 22",49.97928,36.2464355,Ukraine,Kharkivska oblast,Kharkivska city council
1020,PL580,1,Полтава,"вул. Великотирнівська, 8",5300000000,Щоденно,560,3:00,3:10,0,20:40,20:50,0,11.0,"Полтава, вул. Великотирнівська, 8",49.5651549,34.4932654,Ukraine,Poltavska oblast,Poltavska city council
1021,PL580,1,Київ,"вул. Симона Петлюри, 32",3200000000,Щоденно,898,9:00,9:30,0,14:25,14:50,0,12.0,"Київ, вул. Симона Петлюри, 32",50.4422243,30.4912514,Ukraine,Kyiv City,Kyiv
1022,PL580,1,Житомир,"вул. Київська, 93",1810100000,Щоденно,1029,11:40,11:50,0,12:05,12:15,0,13.0,"Житомир, вул. Київська, 93",50.2686699,28.69214929999999,Ukraine,Zhytomyrska oblast,Zhytomyrska city council
1023,PL580,1,Рівне,"вул. Київська, 40",5600000000,Щоденно,1217,14:35,14:50,0,9:10,9:20,0,14.0,"Рівне, вул. Київська, 40",50.6150263,26.2827955,Ukraine,Rivnenska oblast,Rivnenska city council
1024,PL580,1,Львів," площа Двірцева, 1",4610100000,Щоденно,1442,18:15,18:30,0,5:10,5:25,0,15.0,"Львів,  площа Двірцева, 1",49.8399319,23.9937661,Ukraine,Lvivska oblast,Lvivska city council
1025,PL580,1,Краків,"ul.Bosacka,18",35-505,Щоденно,1782,0:00,0:15,-1,20:45,21:00,1,18.0,"Краків, ul.Bosacka,18",50.06723710000001,19.9491163,Poland,małopolskie,Kraków
1026,PL580,1,Катовіце,"ul. Piotra Skargi, 1",41-100,Щоденно,1866,1:45,1:55,-1,19:20,19:30,1,19.0,"Катовіце, ul. Piotra Skargi, 1",50.26274,19.0171188,Poland,śląskie,Katowice
1027,PL580,1,Вроцлав,"ul. Sucha, 1/11",30-601,Щоденно,2056,4:55,5:05,-1,16:20,16:30,1,20.0,"Вроцлав, ul. Sucha, 1/11",51.096578,17.0338229,Poland,Województwo dolnośląskie,Wrocław
1028,PL580,1,Познань,"ul. Stanislawa Matyi, 2",60-001,Щоденно,2236,8:00,,-1,13:00,13:30,1,21.0,"Познань, ul. Stanislawa Matyi, 2",52.4023432,16.9178284,Poland,wielkopolskie,Poznań
1029,PL495,1,Луцьк,"вул. Конякіна, 39 ",710100000,Щоденно,0,15:00,15:30,0,21:00,,0,0.0,"Луцьк, вул. Конякіна, 39 ",50.7604702,25.3546748,Ukraine,Volynska oblast,Lutska city council
1030,PL495,1,Ковель,"бул. Л. Українки, 42 ",710400000,Щоденно,75,16:40,16:50,0,19:40,19:50,0,1.0,"Ковель, бул. Л. Українки, 42 ",51.2198658,24.7111442,Ukraine,Volynska oblast,Kovelska city council
1031,PL495,1,Хелм,"ul. Lwowska, 20",22-100,Щоденно,170,19:35,19:40,-1,14:50,14:55,1,4.0,"Хелм, ul. Lwowska, 20",51.1299576,23.4696673,Poland,lubelskie,Chełm
1032,PL495,1,Люблін,"Al.Tysiaclecia, 6",20-001,Щоденно,240,20:50,21:00,-1,13:30,13:40,1,5.0,"Люблін, Al.Tysiaclecia, 6",51.25211239999999,22.5708871,Poland,lubelskie,Lublin
1033,PL495,1,Варшава,"Al. Jerozlimskie,144",00-001,Щоденно,410,0:00,,-1,10:00,10:30,1,6.0,"Варшава, Al. Jerozlimskie,144",52.2184432,20.963996,Poland,mazowieckie,Warszawa
1034,PL411,1,Вінниця,"вул. Київська,8",510100000,Щоденно,0,12:30,13:00,0,11:45,,0,0.0,"Вінниця, вул. Київська,8",49.2366803,28.4829536,Ukraine,Vinnytska oblast,Vinnytsia
1035,PL411,1,Вінниця,"Хмельницьке шосе,107",500000000,Щоденно,6,13:10,13:15,0,11:30,11:35,0,1.0,"Вінниця, Хмельницьке шосе,107",49.2370338,28.4039363,Ukraine,Vinnytska oblast,Vinnytsia
1036,PL411,1,Хмельницький,"вул.Вінницьке шосе,25",6800000000,Щоденно,116,15:20,15:30,0,9:35,9:45,0,2.0,"Хмельницький, вул.Вінницьке шосе,25",49.4270921,27.0349012,Ukraine,Khmelnytska oblast,Khmelnytska city council
1037,PL411,1,Волочиськ,"вул. Незалежнсті, 30",6820910100,Щоденно,191,16:45,16:50,0,8:15,8:20,0,3.0,"Волочиськ, вул. Незалежнсті, 30",49.5367656,26.2220907,Ukraine,Khmelnytska oblast,Volochyskyi district
1038,PL411,1,Тернопіль,"вул. Живова, 7",6110100000,Щоденно,241,17:45,18:00,0,7:15,7:25,0,4.0,"Тернопіль, вул. Живова, 7",49.5439296,25.5967693,Ukraine,Ternopilska oblast,Ternopilska city council
1039,PL411,1,Львів,"вул. Стрийська, 109",4600000000,Щоденно,376,20:10,20:30,0,4:50,5:00,0,5.0,"Львів, вул. Стрийська, 109",49.7868203,24.0163833,Ukraine,Lvivska oblast,Lvivska city council
1040,PL411,1,Люблін,Dw.aut.PKS Al.Tysiaclecia,20-001,Щоденно,602,1:35,1:45,-1,23:40,23:50,1,8.0,"Люблін, Dw.aut.PKS Al.Tysiaclecia",51.2504974,22.5813228,Poland,lubelskie,Lublin
1041,PL411,1,Варшава,"Dw. PKS ""Zachodnia"", str. Al. Jerozlimskie,144",00-001,Щоденно,772,4:30,4:45,-1,20:40,21:00,1,9.0,"Варшава, Dw. PKS ""Zachodnia"", str. Al. Jerozlimskie,144",52.2188519,20.9637636,Poland,mazowieckie,Warszawa
1042,PL411,1,Лодзь,"aleja Wlokniarzy, 227",90-001,Щоденно,902,6:50,7:00,-1,18:30,18:40,1,10.0,"Лодзь, aleja Wlokniarzy, 227",51.75929989999999,19.4316,Poland,województwo łódzkie,Łódź
1043,PL411,1,Конин,"ul.Kolejowa,1",62-500,Щоденно,1022,8:45,8:50,-1,16:40,16:45,1,11.0,"Конин, ul.Kolejowa,1",52.2311913,18.2511926,Poland,wielkopolskie,Konin
1044,PL411,1,Познань,"ul. Stanislawa Matyi, 2",60-001,Щоденно,1132,10:30,10:40,-1,14:40,15:00,1,12.0,"Познань, ul. Stanislawa Matyi, 2",52.4023432,16.9178284,Poland,wielkopolskie,Poznań
1045,PL411,1,Гнезно ,"Dworcowa, 15",62-200,Щоденно,1194,11:40,11:45,-1,13:25,13:30,1,13.0,"Гнезно , Dworcowa, 15",52.5298374,17.5994094,Poland,wielkopolskie,gnieźnieński
1046,PL411,1,Бигдощ,"Ягелонська,58",85-001,Щоденно,1279,13:40,,-1,11:00,11:30,1,14.0,"Бигдощ, Ягелонська,58",53.12348040000001,18.0084378,Poland,Kuyavian-Pomeranian Voivodeship,Bydgoszcz County
1047,PL915,1,Долина,"вул. Привокзальна, 1",724285503,Щоденно,0,16:30,17:00,0,9:10,,0,0.0,"Долина, вул. Привокзальна, 1",48.9810033,23.9834132,Ukraine,Ivano-Frankivska oblast,Dolynskyi district
1048,PL915,1,Рожнятів,"вул. Вітовського, 2",2624855100,Щоденно,22,17:20,17:30,0,8:45,8:50,0,1.0,"Рожнятів, вул. Вітовського, 2",48.9202909,24.7091438,Ukraine,Ivano-Frankivska oblast,Ivano-Frankivska city council
1049,PL915,1,Брошнів,"вул. 22 січня,138а",2624880401,Щоденно,31,17:45,17:50,0,8:30,8:35,0,2.0,"Брошнів, вул. 22 січня,138а",48.9993579,24.2064147,Ukraine,Ivano-Frankivska oblast,Rozhnyativskyi district
1050,PL915,1,Калуш,"вул. Привокзальна, 15",2610400000,Щоденно,43,18:10,18:20,0,8:10,8:15,0,3.0,"Калуш, вул. Привокзальна, 15",49.0414259,24.3950384,Ukraine,Ivano-Frankivsk Oblast,Kaluska city council
1051,PL915,1,Івано-Франківськ,"вул. Залізнична, 30",2610100000,Щоденно,79,19:15,19:35,0,7:25,7:35,0,4.0,"Івано-Франківськ, вул. Залізнична, 30",48.9220657,24.7247958,Ukraine,Ivano-Frankivska oblast,Ivano-Frankivska city council
1052,PL915,1,Рогатин,"вул. Галицька, 8",2624410100,Щоденно,139,20:40,20:45,0,6:15,6:25,0,5.0,"Рогатин, вул. Галицька, 8",49.4102296,24.6099007,Ukraine,Ivano-Frankivska oblast,Rohatynskyi district
1053,PL915,1,Львів,"вул. Стрийська,109",4610100000,Щоденно,214,22:00,22:10,0,4:55,5:00,0,6.0,"Львів, вул. Стрийська,109",49.7868203,24.0163833,Ukraine,Lvivska oblast,Lvivska city council
1054,PL915,1,Львів,"Двірцева Площа, 1",4610100000,Щоденно,222,22:30,22:45,0,4:40,4:45,0,7.0,"Львів, Двірцева Площа, 1",49.8399319,23.9937661,Ukraine,Lvivska oblast,Lvivska city council
1055,PL915,1,Сталева Воля,ul.Okulickiego 3,37-450,Щоденно,410,1:35,1:40,-1,23:40,23:45,1,10.0,"Сталева Воля, ul.Okulickiego 3",50.569104,22.0574982,Poland,Województwo podkarpackie,stalowowolski
1056,PL915,1,Сандомір,ul. 11 Listopada 30,27-600,Щоденно,442,2:10,2:15,-1,23:00,23:10,1,11.0,"Сандомір, ul. 11 Listopada 30",50.6822405,21.7501781,Poland,Swietokrzyskie,Sandomierz County
1057,PL915,1,Островець,"ul. Zabia, 40",27-400,Щоденно,492,3:00,3:10,-1,22:00,22:10,1,12.0,"Островець, ul. Zabia, 40",50.9295234,21.3851914,Poland,Swietokrzyskie,Ostrowiec County
1058,PL915,1,Радом," ul. Prazmowskiego,12",26-600,Щоденно,560,4:15,4:20,-1,20:50,21:00,1,13.0,"Радом,  ul. Prazmowskiego,12",51.3927299,21.1569958,Poland,mazowieckie,Radom
1059,PL915,1,Варшава,"Dw. PKS ""Zachodnia"", str. Al. Jerozlimskie,144",00-001,Щоденно,658,6:00,6:10,-1,19:00,19:30,1,14.0,"Варшава, Dw. PKS ""Zachodnia"", str. Al. Jerozlimskie,144",52.2188519,20.9637636,Poland,mazowieckie,Warszawa
1060,PL915,1,Лодзь,"aleja Wlokniarzy, 227",90-001,Щоденно,781,8:00,,-1,16:30,17:00,1,15.0,"Лодзь, aleja Wlokniarzy, 227",51.75929989999999,19.4316,Poland,województwo łódzkie,Łódź
1061,PL358,1,Харків,"пр. Гагаріна, 22",6310100000,Щоденно,0,22:00,22:30,0,8:10,,0,0.0,"Харків, пр. Гагаріна, 22",49.97928,36.2464355,Ukraine,Kharkivska oblast,Kharkivska city council
1062,PL358,1,Харків,"вул. Конарєва, 11",6310100000,Щоденно,4,22:45,23:00,0,7:45,7:50,0,1.0,"Харків, вул. Конарєва, 11",49.9935,36.230383,Kharkiv Oblast,Kharkivska city council,Kharkiv
1063,PL358,1,Полтава,"вул. Великотирнівська, 8",5300000000,Щоденно,144,1:00,1:15,0,5:10,5:30,0,2.0,"Полтава, вул. Великотирнівська, 8",49.5651549,34.4932654,Ukraine,Poltavska oblast,Poltavska city council
1064,PL358,1,Київ,"вул. Симона Петлюри, 32",3200000000,Щоденно,490,7:00,8:00,0,23:25,23:45,0,3.0,"Київ, вул. Симона Петлюри, 32",50.4422243,30.4912514,Ukraine,Kyiv City,Kyiv
1065,PL358,1,Житомир,"вул. Київська, 93",1810100000,Щоденно,621,9:50,10:00,0,21:10,21:20,0,4.0,"Житомир, вул. Київська, 93",50.2686699,28.69214929999999,Ukraine,Zhytomyrska oblast,Zhytomyrska city council
1066,PL358,1,Рівне,"вул. Київська, 40",5600000000,Щоденно,802,12:40,12:50,0,18:35,18:40,0,5.0,"Рівне, вул. Київська, 40",50.6150263,26.2827955,Ukraine,Rivnenska oblast,Rivnenska city council
1067,PL358,1,Луцьк,"вул. Конякіна, 39",710100000,Щоденно,876,13:55,14:00,0,17:20,17:25,0,6.0,"Луцьк, вул. Конякіна, 39",50.7604702,25.3546748,Ukraine,Volynska oblast,Lutska city council
1068,PL358,1,Люблін,"Al.Tysiaclecia, 6",20-001,Щоденно,1142,18:00,18:10,-1,11:05,11:15,1,9.0,"Люблін, Al.Tysiaclecia, 6",51.25211239999999,22.5708871,Poland,lubelskie,Lublin
1069,PL358,1,Пясечно,"Okulickego, 4",05-500,Щоденно,1312,,,-1,8:30,8:35,1,10.0,"Пясечно, Okulickego, 4",52.0811524,21.0258331,Poland,mazowieckie,piaseczyński
1070,PL358,1,Варшава,"Zwirki i Wigury, 1",00-001,Щоденно,1327,20:50,20:55,-1,,,1,11.0,"Варшава, Zwirki i Wigury, 1",52.166886,20.9763468,Poland,mazowieckie,Warszawa
1071,PL358,1,Варшава,ul. Marszalkowska,00-001,Щоденно,1335,21:15,21:40,-1,,,1,12.0,"Варшава, ul. Marszalkowska",52.228181,21.0125682,Poland,mazowieckie,Warszawa
1072,PL358,1,Варшава,"Al. Jerozlimskie, 144",00-001,Щоденно,1338,,,-1,7:00,8:00,1,13.0,"Варшава, Al. Jerozlimskie, 144",52.2184432,20.963996,Poland,mazowieckie,Warszawa
1073,PL358,1,Лодзь,"aleja Wlokniarzy, 227",90-001,Щоденно,1468,23:35,23:45,-1,4:55,5:05,1,14.0,"Лодзь, aleja Wlokniarzy, 227",51.75929989999999,19.4316,Poland,województwo łódzkie,Łódź
1074,PL358,1,Вроцлавек,Stefana Okrzei,87-800 ,Щоденно,1593,1:20,1:25,-1,3:10,3:15,1,15.0,"Вроцлавек, Stefana Okrzei",52.6535045,19.0602664,Poland,kujawsko-pomorskie,Włocławek
1075,PL358,1,Торунь,"Dobrovsky, 8",87-100,Щоденно,1658,2:35,2:40,-1,2:00,2:05,1,16.0,"Торунь, Dobrovsky, 8",53.0137902,18.5984437,Poland,Kuyavian-Pomeranian Voivodeship,Toruń County
1076,PL358,1,Бидгощ,"ul. Jagiellonska, 58",85-001,Щоденно,1718,3:45,3:50,-1,1:00,1:05,1,17.0,"Бидгощ, ul. Jagiellonska, 58",53.1223426,18.0201887,Poland,kujawsko-pomorskie,Bydgoszcz
1077,PL358,1,Гданськ,"ul.3 Maja, 12",80-863,Щоденно,1888,6:20,6:30,-1,23:20,23:30,1,18.0,"Гданськ, ul.3 Maja, 12",54.35642199999999,18.6426759,Poland,pomorskie,Gdańsk
1078,PL358,1,Гдиня,pl. Kontytucji,81-000,Щоденно,1911,7:00,,-1,22:20,22:50,1,19.0,"Гдиня, pl. Kontytucji",54.5215812,18.5300934,Poland,pomorskie,Gdynia
1079,PL500,1,м. Запоріжжя,"вул. Леніна, 20",2310100000,Щоденно,0,-,21:10,0,7:00,-,0,0.0,"м. Запоріжжя, вул. Леніна, 20",47.8044279,35.1851023,Ukraine,Zaporizka oblast,Zaporizka city council
1080,PL500,1,м. Дніпро,"вул. Курчатова,10",1210100000,Щоденно,104,22:45,22:50,0,5:20,5:25,0,1.0,"м. Дніпро, вул. Курчатова,10",48.47452879999999,35.0087329,Ukraine,Dnipropetrovska oblast,Dnipropetrovska city council
1081,PL500,1,м. Полтава,"вул. Великотернівська, 7",5310100000,Щоденно,316,2:30,2:35,0,2:40,2:50,0,2.0,"м. Полтава, вул. Великотернівська, 7",49.5665698,34.4906905,Ukraine,Poltavska oblast,Poltavska city council
1082,PL500,1,м. Київ,"вул. С. Петлюри,32",3200000000,Щоденно,664,8:00,8:10,0,20:55,21:25,0,3.0,"м. Київ, вул. С. Петлюри,32",50.4422243,30.4912514,Ukraine,Kyiv City,Kyiv
1083,PL500,1,м. Житомир,"вул. Київська,93",1810100000,Щоденно,804,10:40,10:45,0,18:05,18:15,0,4.0,"м. Житомир, вул. Київська,93",50.2686699,28.69214929999999,Ukraine,Zhytomyrska oblast,Zhytomyrska city council
1084,PL500,1,м. Рівне," вул. Київська,40",5610100000,Щоденно,994,13:55,14:00,0,14:35,14:45,0,5.0,"м. Рівне,  вул. Київська,40",50.6150263,26.2827955,Ukraine,Rivnenska oblast,Rivnenska city council
1085,PL500,1,м. Луцьк,"вул. Конякіна, 39",710100000,Щоденно,1065,15:35,15:40,0,12:55,13:10,0,6.0,"м. Луцьк, вул. Конякіна, 39",50.7604702,25.3546748,Ukraine,Volynska oblast,Lutska city council
1086,PL500,1,м. Ковель,"бул.Л.Українки,42",710400000,Щоденно,1142,17:00,17:05,0,11:00,11:15,0,7.0,"м. Ковель, бул.Л.Українки,42",51.219473,24.710052,Ukraine,Volynska oblast,Kovelska city council
1087,PL500,1,м. Люблін,"алея Тисячоліття,6 ",20-001,Щоденно,1307,21:20,21:30,-1,3:30,3:50,1,10.0,"м. Люблін, алея Тисячоліття,6 ",51.2464536,22.5684463,Poland,Lublin Voivodeship,Lublin County
1088,PL500,1,м. Варшава,"вул. Алеї Єрозолімської, 144  ",00-001,Щоденно,1468,0:30,0:50,-1,0:20,0:30,1,11.0,"м. Варшава, вул. Алеї Єрозолімської, 144  ",52.2296756,21.0122287,Poland,Masovian Voivodeship,Warszawa
1089,PL500,1,м. Лодзь,вул. Вулкняжи 203/205,90-001,Щоденно,1604,3:20,3:30,-1,22:20,22:30,1,12.0,"м. Лодзь, вул. Вулкняжи 203/205",51.7592485,19.4559833,Poland,Łódź Voivodeship,Łódź
1090,PL500,1,м. Познань,"вул. Станіслава Матия, 2",60-001,Щоденно,1777,7:00,-,-1,-,20:00,1,13.0,"м. Познань, вул. Станіслава Матия, 2",52.406374,16.9251681,Poland,Greater Poland Voivodeship,Poznań County
1091,PL591,1,Київ,"вул. С.Петлюри, 32",3200000000,Щоденно,0,17:00,17:30,0,15:25,,0,0.0,"Київ, вул. С.Петлюри, 32",50.4422243,30.4912514,Ukraine,Kyiv City,Kyiv
1092,PL591,1,Житомир,"вул. Київська, 93",1810100000,Щоденно,140,19:20,19:30,0,13:25,13:35,0,1.0,"Житомир, вул. Київська, 93",50.2686699,28.69214929999999,Ukraine,Zhytomyrska oblast,Zhytomyrska city council
1093,PL591,1,Рівне,"вул. Київська, 40",5600000000,Щоденно,330,21:50,22:00,0,10:55,11:05,0,2.0,"Рівне, вул. Київська, 40",50.6150263,26.2827955,Ukraine,Rivnenska oblast,Rivnenska city council
1094,PL591,1,Львів,"вул. Стрийська, 109",4600000000,Щоденно,540,1:20,1:30,0,7:25,7:35,0,3.0,"Львів, вул. Стрийська, 109",49.7868203,24.0163833,Ukraine,Lvivska oblast,Lvivska city council
1095,PL591,1,Жешув,"Dw. PKS. ul. Grottera, 9",35-201,Щоденно,690,5:00,5:10,-1,1:45,1:55,1,6.0,"Жешув, Dw. PKS. ul. Grottera, 9",50.042005,22.0038096,Poland,Województwo podkarpackie,Rzeszów
1096,PL591,1,Краків ,"ul.Bosacka,18",30-024,Щоденно,860,8:00,8:10,-1,22:45,22:55,1,7.0,"Краків , ul.Bosacka,18",50.06723710000001,19.9491163,Poland,małopolskie,Kraków
1097,PL591,1,Краків,"ul.Kpt.M.Medweckiego, 1",31-505,Щоденно,878,8:50,9:00,-1,21:55,22:05,1,8.0,"Краків, ul.Kpt.M.Medweckiego, 1",50.071206,19.8011428,Poland,małopolskie,krakowski
1098,PL591,1,Катовіце,"ul.Piotra Skargi,1",40-001,Щоденно,947,9:50,10:00,-1,20:55,21:05,1,9.0,"Катовіце, ul.Piotra Skargi,1",50.26274,19.0171188,Poland,śląskie,Katowice
1099,PL591,1,Ополе,ul. 1 Maja 4,46-020,Щоденно,1058,11:30,11:40,-1,19:15,19:25,1,10.0,"Ополе, ul. 1 Maja 4",50.6627779,17.92921,Poland,opolskie,Opole
1100,PL591,1,Вроцлав,"ul.Sucha, 1/11",53-101,Щоденно,1158,13:10,13:20,-1,17:35,17:45,1,11.0,"Вроцлав, ul.Sucha, 1/11",51.096578,17.0338229,Poland,Województwo dolnośląskie,Wrocław
1101,PL591,1,Лешно,"вул.Товарова, 1",64-110,Щоденно,1261,14:50,15:00,-1,15:55,16:05,1,12.0,"Лешно, вул.Товарова, 1",51.8419861,16.5937545,Poland,Greater Poland Voivodeship,Leszno County
1102,PL591,1,Познань,"вул.Станіслава Матеї, 2",60-814,Щоденно,1344,16:20,16:30,-1,14:25,14:35,1,13.0,"Познань, вул.Станіслава Матеї, 2",52.4019417,16.9184878,Poland,wielkopolskie,Poznań
1103,PL591,1,Гнезно,ul. Pocztowa,62-200,Щоденно,1411,17:30,17:40,-1,13:15,13:25,1,14.0,"Гнезно, ul. Pocztowa",52.5305359,17.60592,Poland,wielkopolskie,gnieźnieński
1104,PL591,1,Торунь,"Dobrovsky, 8",87-100,Щоденно,1515,19:20,19:30,-1,11:25,11:35,1,15.0,"Торунь, Dobrovsky, 8",53.0137902,18.5984437,Poland,Kuyavian-Pomeranian Voivodeship,Toruń County
1105,PL591,1,Бигдощ,"ul. Jagiellonska, 58",85-001,Щоденно,1573,20:10,20:20,-1,10:35,10:45,1,16.0,"Бигдощ, ul. Jagiellonska, 58",53.1223426,18.0201887,Poland,kujawsko-pomorskie,Bydgoszcz
1106,PL591,1,Грудзенз,ul. Dworcowa 38,86-302,Щоденно,1647,21:30,21:40,-1,9:15,9:25,1,17.0,"Грудзенз, ul. Dworcowa 38",52.0734225,21.0164632,Poland,mazowieckie,piaseczyński
1107,PL591,1,Гданськ,"ul.3 Maja, 12",80-863,Щоденно,1770,23:20,23:30,-1,7:25,7:35,1,18.0,"Гданськ, ul.3 Maja, 12",54.35642199999999,18.6426759,Poland,pomorskie,Gdańsk
1108,PL591,1,Гдиня,pl. Kontytucji,81-000,Щоденно,1810,23:55,,-1,6:30,7:00,1,19.0,"Гдиня, pl. Kontytucji",54.5215812,18.5300934,Poland,pomorskie,Gdynia
1109,PL1500,1,Маріуполь,"вул. Артема,115",1412300000,Щоденно,0,1:30,1:40,0,5:00,,0,0.0,"Маріуполь, вул. Артема,115",47.1091233,37.5632821,Ukraine,Donetska oblast,Mariupolska city council
1110,PL1500,1,Маріуполь,пр. Миру 118Б,1412300000,Щоденно,5,1:50,2:00,0,4:30,4:40,0,1.0,"Маріуполь, пр. Миру 118Б",47.0987831,37.5199067,Ukraine,Donetska oblast,Mariupolska city council
1111,PL1500,1,Бердянськ,"вул. 12 грудня,4",2310400000,Щоденно,80,3:20,3:30,0,3:10,3:20,0,2.0,"Бердянськ, вул. 12 грудня,4",46.7590911,36.7782268,Ukraine,Zaporizka oblast,Berdyanska city council
1112,PL1500,1,Мелітополь,"вул. Університетська, 2",2310700000,Щоденно,197,5:25,5:30,0,1:20,1:25,0,3.0,"Мелітополь, вул. Університетська, 2",46.8445113,35.3833771,Ukraine,Zaporizka oblast,Melitopolska city council
1113,PL1500,1,Мелітополь,"вул. Джержинського, 204а",2310700000,Щоденно,200,5:40,5:50,0,1:00,1:10,0,4.0,"Мелітополь, вул. Джержинського, 204а",46.852227,35.3604412,Ukraine,Zaporizka oblast,Melitopolska city council
1114,PL1500,1,Запоріжжя,"пр.Соборний,20",2310100000,Щоденно,327,7:45,8:00,0,22:55,23:10,0,5.0,"Запоріжжя, пр.Соборний,20",47.8044279,35.1851023,Ukraine,Zaporizka oblast,Zaporizka city council
1115,PL1500,1,Дніпро,"вул. Курчатова,10",1210100000,Щоденно,412,9:30,9:45,0,21:10,21:25,0,6.0,"Дніпро, вул. Курчатова,10",48.47452879999999,35.0087329,Ukraine,Dnipropetrovska oblast,Dnipropetrovska city council
1116,PL1500,1,Кам'янське,"вул. Сіренко,3",1210400000,Щоденно,465,10:45,11:00,0,19:55,20:10,0,7.0,"Кам'янське, вул. Сіренко,3",48.5010799,34.6063524,Ukraine,Dnipropetrovska oblast,Dniprodzerzhynska city council
1117,PL1500,1,Верхньодніпровськ,"вул.Тісова,10",1221000000,Щоденно,498,11:30,11:35,0,19:20,19:25,0,8.0,"Верхньодніпровськ, вул.Тісова,10",48.6512639,34.3358761,Ukraine,Dnipropetrovska oblast,Verkhnodniprovskyi district
1118,PL1500,1,Кременчук,"вул.Воровського, 32/6",5310400000,Щоденно,586,12:45,13:00,0,18:00,18:10,0,9.0,"Кременчук, вул.Воровського, 32/6",49.0642352,33.4219348,Ukraine,Poltavska oblast,Kremenchutska city council
1119,PL1500,1,Черкаси,"вул. Митницька,7/2",722184604,Щоденно,694,15:20,15:25,0,15:35,15:40,0,10.0,"Черкаси, вул. Митницька,7/2",49.4385236,32.0713412,Ukraine,Cherkaska oblast,Cherkaska city council
1120,PL1500,1,Черкаси,"вул.В.Ложешнікова, 7",7110100000,Щоденно,696,15:35,15:45,0,15:25,15:30,0,11.0,"Черкаси, вул.В.Ложешнікова, 7",49.4269134,32.0499641,Ukraine,Cherkaska oblast,Cherkaska city council
1121,PL1500,1,Золотоноша,вул. Шевченка.12,7110400000,Щоденно,733,16:15,16:20,0,14:50,14:55,0,12.0,"Золотоноша, вул. Шевченка.12",49.65548649999999,32.077438,Ukraine,Cherkaska oblast,Zolotoniska city council
1122,PL1500,1,Переяслав Хмельницький,"вул.Б.Хмельницького, 104",8000000000,Щоденно,797,17:10,17:15,0,13:55,14:00,0,13.0,"Переяслав Хмельницький, вул.Б.Хмельницького, 104",50.06498999999999,31.443669,Ukraine,Kyivska oblast,Pereyaslav-Khmelnytska city council
1123,PL1500,1,Бориспіль,"вул. Київський Шлях, 2/6 ",3210500000,Щоденно,847,17:55,18:00,0,13:05,13:10,0,14.0,"Бориспіль, вул. Київський Шлях, 2/6 ",50.3638878,30.92118199999999,Ukraine,Kyivska oblast,Boryspilska city council
1124,PL1500,1,Київ,"вулиця Набережно-Печерська дорога, 10-а",3200000000,Щоденно,878,18:40,18:55,0,12:05,12:35,0,15.0,"Київ, вулиця Набережно-Печерська дорога, 10-а",50.4101644,30.5708861,Ukraine,Kyiv City,Kyiv
1125,PL1500,1,Київ,"вул. С.Петлюри, 32",3200000000,Щоденно,885,19:05,19:10,0,11:20,11:50,0,16.0,"Київ, вул. С.Петлюри, 32",50.4422243,30.4912514,Ukraine,Kyiv City,Kyiv
1126,PL1500,1,Житомир,"вул. Київська, 93",1810100000,Щоденно,1020,21:00,21:10,0,9:10,9:20,0,17.0,"Житомир, вул. Київська, 93",50.2686699,28.69214929999999,Ukraine,Zhytomyrska oblast,Zhytomyrska city council
1127,PL1500,1,Новоград-Волинський,"вул. Шевченка, 45",1811000000,Щоденно,1104,22:15,22:20,0,7:55,8:00,0,18.0,"Новоград-Волинський, вул. Шевченка, 45",50.5876031,27.6050322,Ukraine,Zhytomyrska oblast,Novohrad-Volynska city council
1128,PL1500,1,Рівне,"вул. Київська, 40",5600000000,Щоденно,1204,23:45,23:55,0,6:20,6:30,0,19.0,"Рівне, вул. Київська, 40",50.6150263,26.2827955,Ukraine,Rivnenska oblast,Rivnenska city council
1129,PL1500,1,Луцьк,"вул. Конякіна, 39",710100000,Щоденно,1277,0:55,1:05,0,5:10,5:20,0,20.0,"Луцьк, вул. Конякіна, 39",50.7604702,25.3546748,Ukraine,Volynska oblast,Lutska city council
1130,PL1500,1,Володимир-Волинський,"вул. Д.Галицького, 14",710200000,Щоденно,1352,2:05,2:10,0,4:05,4:10,0,21.0,"Володимир-Волинський, вул. Д.Галицького, 14",50.8455475,24.3168452,Ukraine,Volynska oblast,Volodymyr-Volynska city council
